id,Song_Name,Artist_Name,Album_Name,Genre,Price,CopyRight,Time,Released
2030,My Winding Wheel ( iTunes Session ),Ryan Adams,iTunes Session,"Rock , Music",$ 1.29,"2012 PaxAmericana Recording Company Under Exclusive License to Capitol Records . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 .",3:34,24-Apr-12
2031,My Winding Wheel ( iTunes Session ),Ryan Adams,iTunes Session,"Rock , Music",$ 1.29,"2012 PaxAmericana Recording Company Under Exclusive License to Capitol Records . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 .",3:34,24-Apr-12
2032,My Winding Wheel ( iTunes Session ),Ryan Adams,iTunes Session,"Rock , Music",$ 1.29,"2012 PaxAmericana Recording Company Under Exclusive License to Capitol Records . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 .",3:34,24-Apr-12
2033,My Winding Wheel ( iTunes Session ),Ryan Adams,iTunes Session,"Rock , Music",$ 1.29,"2012 PaxAmericana Recording Company Under Exclusive License to Capitol Records . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 .",3:34,24-Apr-12
2034,My Winding Wheel ( iTunes Session ),Ryan Adams,iTunes Session,"Rock , Music",$ 1.29,"2012 PaxAmericana Recording Company Under Exclusive License to Capitol Records . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 .",3:34,24-Apr-12
2035,My Winding Wheel ( iTunes Session ),Ryan Adams,iTunes Session,"Rock , Music",$ 1.29,"2012 PaxAmericana Recording Company Under Exclusive License to Capitol Records . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 .",3:34,24-Apr-12
2036,My Winding Wheel ( iTunes Session ),Ryan Adams,iTunes Session,"Rock , Music",$ 1.29,"2012 PaxAmericana Recording Company Under Exclusive License to Capitol Records . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 .",3:34,24-Apr-12
2037,"Look In the Mirror ( Paxam Singles Series , Vol . 1 )",Ryan Adams,"1984 ( Paxam Singles Series , Vol . 1 )","Rock , Music",$ 0.99,2014 PaxAmericana Recording Company,1:56,28-Aug-14
2038,"Look In the Mirror ( Paxam Singles Series , Vol . 1 )",Ryan Adams,"1984 ( Paxam Singles Series , Vol . 1 )","Rock , Music",$ 0.99,2014 PaxAmericana Recording Company,1:56,28-Aug-14
2039,"Look In the Mirror ( Paxam Singles Series , Vol . 1 )",Ryan Adams,"1984 ( Paxam Singles Series , Vol . 1 )","Rock , Music",$ 0.99,2014 PaxAmericana Recording Company,1:56,28-Aug-14
2040,"Look In the Mirror ( Paxam Singles Series , Vol . 1 )",Ryan Adams,"1984 ( Paxam Singles Series , Vol . 1 )","Rock , Music",$ 0.99,2014 PaxAmericana Recording Company,1:56,28-Aug-14
2041,"Look In the Mirror ( Paxam Singles Series , Vol . 1 )",Ryan Adams,"1984 ( Paxam Singles Series , Vol . 1 )","Rock , Music",$ 0.99,2014 PaxAmericana Recording Company,1:56,28-Aug-14
2042,"Look In the Mirror ( Paxam Singles Series , Vol . 1 )",Ryan Adams,"1984 ( Paxam Singles Series , Vol . 1 )","Rock , Music",$ 0.99,2014 PaxAmericana Recording Company,1:56,28-Aug-14
2043,"Look In the Mirror ( Paxam Singles Series , Vol . 1 )",Ryan Adams,"1984 ( Paxam Singles Series , Vol . 1 )","Rock , Music",$ 0.99,2014 PaxAmericana Recording Company,1:56,28-Aug-14
2044,Chiseled In Stone,Chris Young,Voices - EP,"Country , Music",$ 1.29,2010 Sony Music Entertainment,3:57,25-May-10
2045,Who 's Gon na Take Me Home,Chris Young,Chris Young,"Country , Music , Rock , Southern Rock , Honky Tonk , Urban Cowboy , Contemporary Country",$ 0.99,2006 Sony Music Entertainment,3:02,26-Sep-06
2046,Rainy Night In Georgia,Chris Young,The Man I Want to Be,"Country , Music , Contemporary Country",$ 0.99,2009 Sony Music Entertainment,4:13,27-Aug-09
2047,Remember When,Alan Jackson,NOW That 's What I Call Country Ballads,"Country , Music",Album Only,"Compilation 2012 NOW Joint Venture . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Catalog , 1750 North Vine Street , Hollywood , CA 90028 .",4:32,24-Jan-12
2048,Lovin ' You Is Fun,Easton Corbin,"NOW That 's What I Call Country , Vol . 6","Country , Music",Album Only,"2013 UMG Recordings , Inc. and Sony Music Entertainment",3:19,11-Jun-13
2049,Home,Dierks Bentley,"NOW That 's What I Call Country , Vol . 5","Country , Music",Album Only,"2012 EMI MUSIC NORTH AMERICA / SONY MUSIC ENTERTAINMENT / UMG RECORDINGS , INC.",3:58,12-Jun-12
2050,The Breath You Take,George Strait,"Now That 's What I Call Country , Vol . 4","Country , Music",Album Only,"2011 EMI MUSIC NORTH AMERICA / SONY MUSIC ENTERTAINMENT / UMG RECORDINGS , INC.",3:34,14-Jun-11
2051,Bandits Suite,Chris Young,Bandits ( Music from the Motion Picture ),"Soundtrack , Music",Album Only,2001 Sony Music Entertainment Inc.,7:16,9-Oct-01
2052,Who 's Gon na Take Me Home,Chris Young,Chris Young,"Country , Music , Rock , Southern Rock , Honky Tonk , Urban Cowboy , Contemporary Country",$ 0.99,2006 Sony Music Entertainment,3:02,26-Sep-06
2053,Who 's Gon na Take Me Home,Chris Young,Chris Young,"Country , Music , Rock , Southern Rock , Honky Tonk , Urban Cowboy , Contemporary Country",$ 0.99,2006 Sony Music Entertainment,3:02,26-Sep-06
2054,Who 's Gon na Take Me Home,Chris Young,Chris Young,"Country , Music , Rock , Southern Rock , Honky Tonk , Urban Cowboy , Contemporary Country",$ 0.99,2006 Sony Music Entertainment,3:02,26-Sep-06
2055,Who 's Gon na Take Me Home,Chris Young,Chris Young,"Country , Music , Rock , Southern Rock , Honky Tonk , Urban Cowboy , Contemporary Country",$ 0.99,2006 Sony Music Entertainment,3:02,26-Sep-06
2056,Who 's Gon na Take Me Home,Chris Young,Chris Young,"Country , Music , Rock , Southern Rock , Honky Tonk , Urban Cowboy , Contemporary Country",$ 0.99,2006 Sony Music Entertainment,3:02,26-Sep-06
2057,Who 's Gon na Take Me Home,Chris Young,Chris Young,"Country , Music , Rock , Southern Rock , Honky Tonk , Urban Cowboy , Contemporary Country",$ 0.99,2006 Sony Music Entertainment,3:02,26-Sep-06
2058,Laughed Until We Cried,Jason Aldean,Country Hits,"Country , Music",$ 1.29,This compilation ( P ) 2007 SONY BMG MUSIC ENTERTAINMENT,3:21,13-Nov-07
2059,Rainy Night In Georgia,Chris Young,The Man I Want to Be,"Country , Music , Contemporary Country",$ 0.99,2009 Sony Music Entertainment,4:13,27-Aug-09
2060,Rainy Night In Georgia,Chris Young,The Man I Want to Be,"Country , Music , Contemporary Country",$ 0.99,2009 Sony Music Entertainment,4:13,27-Aug-09
2061,Rainy Night In Georgia,Chris Young,The Man I Want to Be,"Country , Music , Contemporary Country",$ 0.99,2009 Sony Music Entertainment,4:13,27-Aug-09
2062,Chiseled In Stone,Chris Young,Voices - EP,"Country , Music",$ 1.29,2010 Sony Music Entertainment,3:57,25-May-10
2063,Chiseled In Stone,Chris Young,Voices - EP,"Country , Music",$ 1.29,2010 Sony Music Entertainment,3:57,25-May-10
2064,Let Go,Ryan Adams,Ryan Adams,"Rock , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative , Country , Alternative Country , Americana",$ 1.29,2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,3:43,9-Sep-14
2065,Red Hot Blues,Ryan Adams,Willow Lane - Single,"Rock , Music",$ 1.29,2015 PaxAmericana Recording Company,3:13,31-Jul-15
2066,Till I Found You ( Bonus Track ),Ryan Adams,Ashes & Fire,"Alternative , Music , Rock , Adult Alternative , Country , Alternative Country , Americana , Singer/Songwriter , Contemporary Singer/Songwriter",$ 1.29,2014 PaxAmericana Recording Company,4:19,30-Sep-14
2067,Sweet Lil ' Gal ( 23rd/1st ),Ryan Adams,Heartbreaker,"Singer/Songwriter , Music , Rock , Southern Rock , Country , Adult Alternative , American Trad Rock , Americana , Alternative Country",$ 0.99,2000 Pax Am Records,3:38,5-Sep-00
2068,Sweet Lil ' Gal ( 23rd/1st ),Ryan Adams,Heartbreaker,"Singer/Songwriter , Music , Rock , Southern Rock , Country , Adult Alternative , American Trad Rock , Americana , Alternative Country",$ 0.99,2000 Pax Am Records,3:38,5-Sep-00
2069,Bad Blood,Ryan Adams,Bad Blood - Single,"Rock , Music , Pop",$ 1.29,2015 PaxAmericana Recording Company Under Exclusive License To Blue Note Records,3:55,18-Sep-15
2070,"Goodnight , Hollywood Blvd. .",Ryan Adams,Gold,"Rock , Music",$ 1.29,"2014 UMG Recordings , Inc.",3:24,30-Sep-14
2071,"Look In the Mirror ( Paxam Singles Series , Vol . 1 )",Ryan Adams,"1984 ( Paxam Singles Series , Vol . 1 )","Rock , Music",$ 0.99,2014 PaxAmericana Recording Company,1:56,28-Aug-14
2072,I Taught Myself How To Grow Old,Ryan Adams,Easy Tiger,"Rock , Music , Country , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter , Alternative Country",$ 1.29,"2014 UMG Recordings , Inc.",3:18,26-Jun-07
2073,Till I Found You ( Bonus Track ),Ryan Adams,Ashes & Fire,"Alternative , Music , Rock , Adult Alternative , Country , Alternative Country , Americana , Singer/Songwriter , Contemporary Singer/Songwriter",$ 1.29,2014 PaxAmericana Recording Company,4:19,30-Sep-14
2074,Sweet Lil ' Gal ( 23rd/1st ),Ryan Adams,Heartbreaker,"Singer/Songwriter , Music , Rock , Southern Rock , Country , Adult Alternative , American Trad Rock , Americana , Alternative Country",$ 0.99,2000 Pax Am Records,3:38,5-Sep-00
2075,I Lost My F ***** g Mind,Ryan Adams,Blue Light - Single,"Rock , Music",$ 1.29,2015 PaxAmericana Recording Company,2:53,31-Mar-15
2076,Red Hot Blues,Ryan Adams,Willow Lane - Single,"Rock , Music",$ 1.29,2015 PaxAmericana Recording Company,3:13,31-Jul-15
2077,Jesus ( Do n't Touch My Baby ),Ryan Adams,Demolition,"Rock , Music , Country , Singer/Songwriter , Alternative Country , Adult Alternative",$ 1.29,"2002 UMG Recordings , Inc.",5:09,9-Sep-02
2078,Let Go,Ryan Adams,Ryan Adams,"Rock , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative , Country , Alternative Country , Americana",$ 1.29,2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,3:43,9-Sep-14
2079,The Drugs Not Working,Ryan Adams,Rock N Roll,"Rock , Music , Adult Alternative",$ 1.29,"2014 UMG Recordings , Inc.",5:32,4-Nov-03
2080,"Goodnight , Hollywood Blvd. .",Ryan Adams,Gold,"Rock , Music",$ 1.29,"2014 UMG Recordings , Inc.",3:24,30-Sep-14
2081,I 'm In Love With You,Ryan Adams,Do You Laugh When You Lie ? - Single,"Rock , Music",$ 1.29,2014 PaxAmericana Recording Company,2:21,9-Dec-14
2082,In the Dark,Ryan Adams,I Do Not Feel Like Being Good - Single,"Rock , Music",$ 1.29,2015 PaxAmericana Recording Company,2:38,28-Apr-15
2083,Jesus ( Do n't Touch My Baby ),Ryan Adams,Demolition,"Rock , Music , Country , Singer/Songwriter , Alternative Country , Adult Alternative",$ 1.29,"2002 UMG Recordings , Inc.",5:09,9-Sep-02
2084,Let Go,Ryan Adams,Ryan Adams,"Rock , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative , Country , Alternative Country , Americana",$ 1.29,2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,3:43,9-Sep-14
2085,"Goodnight , Hollywood Blvd. .",Ryan Adams,Gold,"Rock , Music",$ 1.29,"2014 UMG Recordings , Inc.",3:24,30-Sep-14
2086,"Goodnight , Hollywood Blvd. .",Ryan Adams,Gold,"Rock , Music",$ 1.29,"2014 UMG Recordings , Inc.",3:24,30-Sep-14
2087,Sweet Lil ' Gal ( 23rd/1st ),Ryan Adams,Heartbreaker,"Singer/Songwriter , Music , Rock , Southern Rock , Country , Adult Alternative , American Trad Rock , Americana , Alternative Country",$ 0.99,2000 Pax Am Records,3:38,5-Sep-00
2088,"Goodnight , Hollywood Blvd. .",Ryan Adams,Gold,"Rock , Music",$ 1.29,"2014 UMG Recordings , Inc.",3:24,30-Sep-14
2089,Look In the Mirror,Ryan Adams,Burn In the Night - Single,"Rock , Music",$ 1.29,2015 PaxAmericana Recording Company,0:58,23-Jun-15
2090,Let Go,Ryan Adams,Ryan Adams,"Rock , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative , Country , Alternative Country , Americana",$ 1.29,2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,3:43,9-Sep-14
2091,I Taught Myself How To Grow Old,Ryan Adams,Easy Tiger,"Rock , Music , Country , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter , Alternative Country",$ 1.29,"2014 UMG Recordings , Inc.",3:18,26-Jun-07
2092,"Goodnight , Hollywood Blvd. .",Ryan Adams,Gold,"Rock , Music",$ 1.29,"2014 UMG Recordings , Inc.",3:24,30-Sep-14
2093,The Drugs Not Working,Ryan Adams,Rock N Roll,"Rock , Music , Adult Alternative",$ 1.29,"2014 UMG Recordings , Inc.",5:32,4-Nov-03
2094,I Taught Myself How To Grow Old,Ryan Adams,Easy Tiger,"Rock , Music , Country , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter , Alternative Country",$ 1.29,"2014 UMG Recordings , Inc.",3:18,26-Jun-07
2095,Let Go,Ryan Adams,Ryan Adams,"Rock , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative , Country , Alternative Country , Americana",$ 1.29,2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,3:43,9-Sep-14
2096,"Goodnight , Hollywood Blvd. .",Ryan Adams,Gold,"Rock , Music",$ 1.29,"2014 UMG Recordings , Inc.",3:24,30-Sep-14
2097,Let Go,Ryan Adams,Ryan Adams,"Rock , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative , Country , Alternative Country , Americana",$ 1.29,2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,3:43,9-Sep-14
2098,Sweet Lil ' Gal ( 23rd/1st ),Ryan Adams,Heartbreaker,"Singer/Songwriter , Music , Rock , Southern Rock , Country , Adult Alternative , American Trad Rock , Americana , Alternative Country",$ 0.99,2000 Pax Am Records,3:38,5-Sep-00
2099,My Winding Wheel ( iTunes Session ),Ryan Adams,iTunes Session,"Rock , Music",$ 1.29,"2012 PaxAmericana Recording Company Under Exclusive License to Capitol Records . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 .",3:34,24-Apr-12
2100,Let Go,Ryan Adams,Ryan Adams,"Rock , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative , Country , Alternative Country , Americana",$ 1.29,2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,3:43,9-Sep-14
2101,Let Go,Ryan Adams,Ryan Adams,"Rock , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative , Country , Alternative Country , Americana",$ 1.29,2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,3:43,9-Sep-14
2102,Let Go,Ryan Adams,Ryan Adams,"Rock , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative , Country , Alternative Country , Americana",$ 1.29,2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,3:43,9-Sep-14
2103,The Drugs Not Working,Ryan Adams,Rock N Roll,"Rock , Music , Adult Alternative",$ 1.29,"2014 UMG Recordings , Inc.",5:32,4-Nov-03
2104,Voices,Ryan Adams,29,"Country , Music , Alternative Country , Rock , Adult Alternative , Americana",$ 1.29,"2014 UMG Recordings , Inc.",5:07,30-Sep-14
2105,Till I Found You ( Bonus Track ),Ryan Adams,Ashes & Fire,"Alternative , Music , Rock , Adult Alternative , Country , Alternative Country , Americana , Singer/Songwriter , Contemporary Singer/Songwriter",$ 1.29,2014 PaxAmericana Recording Company,4:19,30-Sep-14
2106,Jesus ( Do n't Touch My Baby ),Ryan Adams,Demolition,"Rock , Music , Country , Singer/Songwriter , Alternative Country , Adult Alternative",$ 1.29,"2002 UMG Recordings , Inc.",5:09,9-Sep-02
2107,Will There Be Any Stars in My Crown ?,Pernice Brothers,The Slaughter Rule ( Soundtrack from the Motion Picture ),"Soundtrack , Music , Country",$ 0.99,2003 Bloodshot Records,4:57,4-Mar-03
2108,Voices,Ryan Adams,29,"Rock , Music , Country , Americana , Alternative Country , Adult Alternative , Singer/Songwriter",$ 1.29,"2005 UMG Recordings , Inc.",4:53,20-Dec-05
2109,Felony Melanie - Sweet Home Alabama Suite ( Score ),George Fenton,Sweet Home Alabama ( Original Motion Picture Soundtrack ),"Soundtrack , Music",$ 1.29,"2002 Hollywood Records , Inc.",5:02,2002
2110,Sweet Lil ' Gal ( 23rd/1st ),Ryan Adams,Heartbreaker,"Singer/Songwriter , Music , Rock , Southern Rock , Country , Adult Alternative , American Trad Rock , Americana , Alternative Country",$ 0.99,2000 Pax Am Records,3:38,5-Sep-00
2111,Sweet Lil ' Gal ( 23rd/1st ),Ryan Adams,Heartbreaker,"Singer/Songwriter , Music , Rock , Southern Rock , Country , Adult Alternative , American Trad Rock , Americana , Alternative Country",$ 0.99,2000 Pax Am Records,3:38,5-Sep-00
2112,Sweet Lil ' Gal ( 23rd/1st ),Ryan Adams,Heartbreaker,"Singer/Songwriter , Music , Rock , Southern Rock , Country , Adult Alternative , American Trad Rock , Americana , Alternative Country",$ 0.99,2000 Pax Am Records,3:38,5-Sep-00
2113,Let Go,Ryan Adams,Ryan Adams,"Rock , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative , Country , Alternative Country , Americana",$ 1.29,2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,3:43,9-Sep-14
2114,"Walkedypants ( Paxam Single Series , Vol . 2 )",Ryan Adams,"Jacksonville ( Paxam Single Series , Vol . 2 ) - Single","Rock , Music",$ 1.29,2014 PaxAmericana Recording Company,2:41,16-Sep-14
2115,I Taught Myself How To Grow Old,Ryan Adams,Easy Tiger,"Rock , Music , Country , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter , Alternative Country",$ 1.29,"2014 UMG Recordings , Inc.",3:18,26-Jun-07
2116,"Goodnight , Hollywood Blvd. .",Ryan Adams,Gold,"Rock , Music",$ 1.29,"2014 UMG Recordings , Inc.",3:24,30-Sep-14
2117,Stoned Alone,Ryan Adams,No Shadow - Single,"Rock , Music",$ 1.29,2014 PaxAmericana Recording Company,1:18,13-Jan-15
2118,I Lost My F ***** g Mind,Ryan Adams,Blue Light - Single,"Rock , Music",$ 1.29,2015 PaxAmericana Recording Company,2:53,31-Mar-15
2119,I Lost My F ***** g Mind,Ryan Adams,Blue Light - Single,"Rock , Music",$ 1.29,2015 PaxAmericana Recording Company,2:53,31-Mar-15
2120,In the Dark,Ryan Adams,I Do Not Feel Like Being Good - Single,"Rock , Music",$ 1.29,2015 PaxAmericana Recording Company,2:38,28-Apr-15
2121,In the Dark,Ryan Adams,I Do Not Feel Like Being Good - Single,"Rock , Music",$ 1.29,2015 PaxAmericana Recording Company,2:38,28-Apr-15
2122,Look In the Mirror,Ryan Adams,Burn In the Night - Single,"Rock , Music",$ 1.29,2015 PaxAmericana Recording Company,0:58,23-Jun-15
2123,Look In the Mirror,Ryan Adams,Burn In the Night - Single,"Rock , Music",$ 1.29,2015 PaxAmericana Recording Company,0:58,23-Jun-15
2124,Red Hot Blues,Ryan Adams,Willow Lane - Single,"Rock , Music",$ 1.29,2015 PaxAmericana Recording Company,3:13,31-Jul-15
2125,Jesus ( Do n't Touch My Baby ),Ryan Adams,Demolition,"Rock , Music , Country , Singer/Songwriter , Alternative Country , Adult Alternative",$ 1.29,"2002 UMG Recordings , Inc.",5:09,9-Sep-02
2126,Jesus ( Do n't Touch My Baby ),Ryan Adams,Demolition,"Rock , Music , Country , Singer/Songwriter , Alternative Country , Adult Alternative",$ 1.29,"2002 UMG Recordings , Inc.",5:09,9-Sep-02
2127,Jesus ( Do n't Touch My Baby ),Ryan Adams,Demolition,"Rock , Music , Country , Singer/Songwriter , Alternative Country , Adult Alternative",$ 1.29,"2002 UMG Recordings , Inc.",5:09,9-Sep-02
2128,Jesus ( Do n't Touch My Baby ),Ryan Adams,Demolition,"Rock , Music , Country , Singer/Songwriter , Alternative Country , Adult Alternative",$ 1.29,"2002 UMG Recordings , Inc.",5:09,9-Sep-02
2129,The Drugs Not Working,Ryan Adams,Rock N Roll,"Rock , Music , Country , Singer/Songwriter , Adult Alternative",$ 1.29,"2003 UMG Recordings , Inc.",5:32,11-Nov-03
2130,Voices,Ryan Adams,29,"Rock , Music , Country , Americana , Alternative Country , Adult Alternative , Singer/Songwriter",$ 1.29,"2005 UMG Recordings , Inc.",4:53,20-Dec-05
